http_request_url,nos_redirects,status_code_tool,final_processed_url,error_message_tool,website,afid,name,status_code_requests,notes,updated_name,google_url,scraped_data
http://www.crossfitprotocol.com,,200,https://www.crossfitprotocol.com/,,www.crossfitprotocol.com,4535,CrossFit Protocol,,,CrossFit+Protocol,https://www.google.com/search?q=CrossFit+Protocol,"[{'humanised_url': 'https://www.crossfitindulge.com.au › teens-membership...', 'url': 'https://www.crossfitprotocol.com/', 'title': 'CrossFit Protocol', 'description': ""DECATUR'S PREMIER CROSSFIT GYM. Do we have a world class facility at CrossFit Protocol? Yes, we do. Do we have high quality programming that is designed\xa0...""}, {'humanised_url': 'https://www.crossfitindulge.com.au › teens-membership...', 'url': 'https://www.crossfit.com/cf-seminars/CertRefs/CF_Manual_v4.pdf', 'title': 'CrossFit Training Guide', 'description': 'Current research, much of it done by Dr. William. Kraemer, Penn State University, has shown which exercise protocols maximize neuroendocrine responses. Earlier\xa0...'}, {'humanised_url': 'https://www.crossfitindulge.com.au › teens-membership...', 'url': 'https://theprocessprogramming.com/crossfit-the-training-methodology-vs-the-sport/', 'title': 'CROSSFIT: The training methodology vs. the sport - The Process ...', 'description': None}, {'humanised_url': 'https://www.crossfitindulge.com.au › teens-membership...', 'url': 'https://fitbod.me/blog/typical-crossfit-workout/', 'title': ""What Is A Typical Crossfit Workout? (Let's Break It Down) - Fitbod"", 'description': None}, {'humanised_url': 'https://www.crossfitindulge.com.au › teens-membership...', 'url': 'https://boxlifemagazine.com/13-crossfit-gym-etiquette-rules-you-need-to-know/', 'title': '13 CrossFit Gym Etiquette Rules You Need to Know - BoxLife Magazine', 'description': None}, {'humanised_url': 'https://www.crossfitindulge.com.au › teens-membership...', 'url': 'https://equipyourgym.com/the-5-basic-components-of-crossfit/', 'title': 'The 5 Basic Components Of CrossFit - Equip Your Gym', 'description': None}, {'humanised_url': 'https://www.crossfitindulge.com.au › teens-membership...', 'url': 'https://greatist.com/fitness/ultimate-guide-crossfit-lingo', 'title': 'The Ultimate Guide to CrossFit Lingo - Greatist', 'description': '16-Feb-2012 — Though not all CrossFit workouts have a timed component, the protocol is famous for pushing athletes to race against each other and the clock.'}, {'humanised_url': 'https://www.crossfitindulge.com.au › teens-membership...', 'url': 'https://crossfitrrg.com/covid-protocol-recommendations-for-crossfit-gyms-in-2022/', 'title': 'COVID Protocol Recommendations for CrossFit Gyms in 2022', 'description': ""25-Jan-2022 — Be sure to review these COVID protocol recommendations if you own a CrossFit Gym. It's important to keep your gym safe and healthy.""}, {'humanised_url': 'https://www.crossfitindulge.com.au › teens-membership...', 'url': 'https://www.crossfitcolosseum.com/', 'title': 'Crossfit Fitness Training Gym | Toronto, Etobicoke ...', 'description': 'Free training session call Crossfit Colosseum 416-644-0075. ... is a 16,000 sq ft fitness facility that utilizes the principles of CrossFit protocol.'}, {'humanised_url': 'https://www.crossfitindulge.com.au › teens-membership...', 'url': 'https://www.crossfitindulge.com.au/teens-membership-policy', 'title': 'Teens Membership Policy | CrossFit Indulge', 'description': 'CrossFit Kids & Teens Training, Safety and Membership Policy Agreement ... coach instructions, the following behaviour management protocol will be followed:.'}]"
http://www.crossfitworksop.com,0.0,200,http://www.crossfitworksop.com,,www.crossfitworksop.com,4537,CrossFit Worksop,,,CrossFit+Worksop,https://www.google.com/search?q=CrossFit+Worksop,"[{'humanised_url': 'https://games.crossfit.com › affiliate', 'url': 'http://www.crossfitworksop.com/', 'title': 'CrossFit Gym in Worksop - CrossFit Worksop Fitness Box', 'description': 'CrossFit Worksop is redefining fitness in Worksop and North Nottinghamshire. Functional training gym in Worksop & Retford. We also offer personal training.'}, {'humanised_url': 'https://games.crossfit.com › affiliate', 'url': 'https://unboxguide.com/unitedkingdom/crossfit-worksop/', 'title': 'CrossFit Worksop - Unbox Guide - The Box review site', 'description': '63 Retford Road S80 2QD Worksop United Kingdom Full map. Hi Box owner! Are you the owner of this awesome box? Then we need your help to complete this page!'}, {'humanised_url': 'https://games.crossfit.com › affiliate', 'url': 'https://twitter.com/crossfitworksop', 'title': 'CROSSFIT WORKSOP (@CrossFitWorksop) / Twitter', 'description': 'CrossFit Worksop is a core strength and conditioning program utilising high intensity functional movements with constant variation. 63 Retford Road Worksop\xa0...'}, {'humanised_url': 'https://games.crossfit.com › affiliate', 'url': 'https://games.crossfit.com/affiliate/4537', 'title': 'Affiliate: CrossFit Worksop', 'description': ""CrossFit Worksop · CrossFit Worksop's Leaderboard · 1(3722)Emma Tomlinson. United Kingdom · 2(22269)Martina Buchanan. United Kingdom · 3(76777)Melanie Adams. United\xa0...""}]"
http://www.crossfitroyalty.com,,200,https://crossfit-royalty.com/,,www.crossfitroyalty.com,4538,CrossFit Royalty,,,CrossFit+Royalty,https://www.google.com/search?q=CrossFit+Royalty,"[{'humanised_url': 'https://unsplash.com › photos › crossfit', 'url': 'https://crossfit-royalty.com/', 'title': 'Home | CrossFit Royalty | Trooper, PA | The Best Hour Of Your ...', 'description': '10-Sept-2018 — CrossFit Royalty is the premier CrossFit training facility in the Philadelphia suburbs. We have a world class coaching staff to assist you\xa0...'}, {'humanised_url': 'https://unsplash.com › photos › crossfit', 'url': 'https://www.facebook.com/pages/category/Gym-Physical-Fitness-Center/CrossFit-Royalty-323696491055919/', 'title': 'CrossFit Royalty - Home | Facebook', 'description': 'CrossFit by design is ""broad, general and inclusive."" It is a strength and conditioning program that includes weightlifting, gymnastics movements and\xa0...'}, {'humanised_url': 'https://unsplash.com › photos › crossfit', 'url': 'http://library.crossfit.com/free/pdf/CFJ_CF_Saran2.pdf', 'title': ""If It Doesn't Say CrossFit, It's …"", 'description': None}, {'humanised_url': 'https://unsplash.com › photos › crossfit', 'url': 'https://www.nytimes.com/2020/06/24/style/crossfit-sold-greg-glassman.html', 'title': 'Greg Glassman, Embattled Owner of CrossFit, to Sell His Company', 'description': None}, {'humanised_url': 'https://unsplash.com › photos › crossfit', 'url': 'https://www.healthline.com/health/exercise-fitness/crossfit-benefits', 'title': 'CrossFit: Benefits, Risks, and How to Get Started - Healthline', 'description': None}, {'humanised_url': 'https://unsplash.com › photos › crossfit', 'url': 'https://www.self.com/story/things-i-wish-id-known-before-i-started-crossfit', 'title': ""9 Things I Wish I'd Known When I Started CrossFit 4 Years Ago | SELF"", 'description': None}, {'humanised_url': 'https://unsplash.com › photos › crossfit', 'url': 'https://www.instagram.com/crossfitroyalty/?hl=en', 'title': 'CrossFit Royalty (@crossfitroyalty) • Instagram photos and ...', 'description': '643 Followers, 743 Following, 472 Posts - See Instagram photos and videos from CrossFit Royalty (@crossfitroyalty)'}, {'humanised_url': 'https://unsplash.com › photos › crossfit', 'url': 'http://midatlanticcrossfitchallenge.com/blog-2019/crossfitroyalty', 'title': 'CrossFit Royalty: Better Now', 'description': '22-Feb-2019 — The goal of CrossFit Royalty from the beginning was to offer programming open to all levels with a very close-knit family feel. Not only does\xa0...'}, {'humanised_url': 'https://unsplash.com › photos › crossfit', 'url': 'https://www.yelp.com/biz/crossfit-royalty-trooper', 'title': 'CrossFit Royalty - Trooper, PA - Yelp', 'description': 'CrossFit Royalty · 2550 Boulevard Of The Generals. Ste 190 Trooper, PA 19403. Directions · (484) 504-9348. Call Now · More Info. Hours, Good for Kids.'}, {'humanised_url': 'https://unsplash.com › photos › crossfit', 'url': 'https://www.crossfit.com/affiliate/how-to', 'title': 'How to Affiliate - CrossFit', 'description': 'REQUIREMENTS. CrossFit Training Certificate We require an applicant to be at least a Level 1 Certificate holder before applying for affiliation.We offer\xa0...'}, {'humanised_url': 'https://unsplash.com › photos › crossfit', 'url': 'https://www.zoominfo.com/c/crossfit-royalty/359708981', 'title': 'CrossFit Royalty - Overview, News & Competitors - ZoomInfo', 'description': 'View CrossFit Royalty (www.crossfit-royalty.com) location in Pennsylvania, United States , revenue, industry and description. Find related and similar\xa0...'}, {'humanised_url': 'https://unsplash.com › photos › crossfit', 'url': 'https://unsplash.com/s/photos/crossfit', 'title': '27+ Crossfit Pictures | Download Free Images on Unsplash', 'description': 'Download the perfect crossfit pictures. Find over 100+ of the best free crossfit images. Free for commercial use ✓ No attribution required\xa0...'}]"
http://www.crossfitnorthdevon.com,,200,https://www.crossfitnorthdevon.com/,,www.crossfitnorthdevon.com,4555,CrossFit North Devon,,,CrossFit+North+Devon,https://www.google.com/search?q=CrossFit+North+Devon,"[{'humanised_url': 'https://heygyms.co.uk › CrossFit_North_Devon', 'url': 'https://www.crossfitnorthdevon.com/', 'title': 'CrossFit North Devon - Premium Fitness Gym In Barnstaple', 'description': 'CrossFit North Devon offers you quality guided coaching, exciting and diverse classes in a friendly & welcoming environment.'}, {'humanised_url': 'https://heygyms.co.uk › CrossFit_North_Devon', 'url': 'https://www.facebook.com/crossfitnorthdevon/', 'title': 'CrossFit North Devon - Home | Facebook', 'description': 'CrossFit North Devon is a gym based in Barnstaple. We offer a Core Strength and Conditioning Program that focuses on natural human movement patterns.'}, {'humanised_url': 'https://heygyms.co.uk › CrossFit_North_Devon', 'url': 'https://www.instagram.com/crossfitnorthdevon/?hl=en', 'title': 'CrossFit North Devon (@crossfitnorthdevon) • Instagram ...', 'description': '1295 Followers, 596 Following, 614 Posts - See Instagram photos and videos from CrossFit North Devon (@crossfitnorthdevon)'}, {'humanised_url': 'https://heygyms.co.uk › CrossFit_North_Devon', 'url': 'https://goteamup.com/p/17273-crossfit-north-devon/', 'title': 'CrossFit North Devon - TeamUp', 'description': 'CrossFit North Devon, the home of the functional training in Barnstaple, North Devon. CrossFit for everyone!'}, {'humanised_url': 'https://heygyms.co.uk › CrossFit_North_Devon', 'url': 'https://www.crossfit-aon.com/', 'title': 'crossfit-aon.com: CrossFit All or Nothing | Barnstaple | North ...', 'description': 'Community gymnasium in Barnstaple, Devon specialising in CrossFit ... CrossFit is a training program that builds strength and conditioning through extremely\xa0...'}, {'humanised_url': 'https://heygyms.co.uk › CrossFit_North_Devon', 'url': 'https://games.crossfit.com/affiliate/4555', 'title': 'Affiliate: CrossFit North Devon', 'description': 'CrossFit North Devon · United Kingdom · Location. Unit 3, Taw Trade Park, Braunton Road Barnstaple, Devon, EX31 1JZ · Phone. 07725556740 · Website.'}, {'humanised_url': 'https://heygyms.co.uk › CrossFit_North_Devon', 'url': 'https://www.linkedin.com/company/crossfit-north-devon-ltd', 'title': 'Crossfit North Devon Ltd | LinkedIn', 'description': 'Crossfit North Devon Ltd is a health, wellness and fitness company based out of Unit 2b Riverside Units Riverside Road Pottington Business Park, Barnstaple,\xa0...'}, {'humanised_url': 'https://heygyms.co.uk › CrossFit_North_Devon', 'url': 'https://unboxguide.com/unitedkingdom/crossfit-north-devon/', 'title': 'CrossFit North Devon - Unbox Guide - The Box review site', 'description': 'Unit 3, Taw Trade Park, Braunton Road EX31 1JZ Barnstaple United Kingdom Full map. Hi Box owner! Are you the owner of this awesome box?'}, {'humanised_url': 'https://heygyms.co.uk › CrossFit_North_Devon', 'url': 'https://twitter.com/crossfitnd', 'title': 'CrossFit North Devon (@CrossFitND) / Twitter', 'description': 'Constantly Varied, High Intensity, Functional Movments...Effective Fitness...Results are Typical. Barnstaple, North Devon #CFNDcrew.'}, {'humanised_url': 'https://heygyms.co.uk › CrossFit_North_Devon', 'url': 'https://heygyms.co.uk/0250651/CrossFit_North_Devon', 'title': 'CrossFit North Devon - HEYGYMS.CO.UK • Gyms, Health ...', 'description': 'CrossFit North Devon is a gym based in Barnstaple. We offer a Core Strength and Conditioning Program that focuses on natural human movement patterns.'}]"
http://www.jpcrossfit.com,,200,https://jpcrossfit.com/,,www.jpcrossfit.com,4556,JP CrossFit,,,JP+CrossFit,https://www.google.com/search?q=JP+CrossFit,"[{'humanised_url': 'https://www.crossfitsaintefoy.com › portfolio-single › jp', 'url': 'https://jpcrossfit.com/', 'title': 'JP CrossFit – The Best Fitness Gym In Jamaica Plain, MA', 'description': 'JP CrossFit is a neighborhood gym, with many of our members living in close proximity to Forest Hills in southern Boston. At JPCF we want to offer you a\xa0...'}, {'humanised_url': 'https://www.crossfitsaintefoy.com › portfolio-single › jp', 'url': 'https://www.instagram.com/jp.crossfit/?hl=en', 'title': 'JP Crossfit is on Instagram • 488 posts on their profile', 'description': '1391 Followers, 2747 Following, 488 Posts - See Instagram photos and videos from JP Crossfit (@jp.crossfit)'}, {'humanised_url': 'https://www.crossfitsaintefoy.com › portfolio-single › jp', 'url': 'https://games.crossfit.com/affiliate/4556', 'title': 'Affiliate: JP CrossFit', 'description': 'JP CrossFit. United States. Location. 54 Hyde Park Avenue Boston, MA, 02130. Phone. 8572050173. Website. www.jpcrossfit.com · 2022 Season Overview.'}, {'humanised_url': 'https://www.crossfitsaintefoy.com › portfolio-single › jp', 'url': 'https://www.yelp.com/biz/jp-crossfit-jamaica-plain', 'title': 'JP CrossFit - Jamaica Plain, MA - Yelp', 'description': 'JP Crossfit is one of the most welcoming Crossfit communities I have ever come across. The outdoor weekend community classes have kept me… read more.'}, {'humanised_url': 'https://www.crossfitsaintefoy.com › portfolio-single › jp', 'url': 'https://rocketreach.co/jp-crossfit-profile_b5e802e6f42e86f5', 'title': 'JP Crossfit Information - RocketReach', 'description': 'JP CrossFit is a fully equipped workout facility located at 54 Hyde Park Avenue in Boston, MA, offering CrossFit classes, personal training sessions, yoga,\xa0...'}, {'humanised_url': 'https://www.crossfitsaintefoy.com › portfolio-single › jp', 'url': 'https://www.crossfitsaintefoy.com/portfolio-single/jp/', 'title': 'JP - CrossFit Sainte-Foy', 'description': ""Accueil; À Propos. Pourquoi le CrossFit ? Qu'est-ce que le CrossFit ? À qui s'adresse le CrossFit ? F.A.Q. Chez CrossFit Sainte-Foy.""}]"
http://www.bordercitycrossfit.com,0.0,200,http://www.bordercitycrossfit.com,,www.bordercitycrossfit.com,4561,Border City CrossFit,,Weird Chinese,Border+City+CrossFit,https://www.google.com/search?q=Border+City+CrossFit,"[{'humanised_url': 'https://www.instagram.com › bordercityfitness', 'url': 'https://www.bordercityfitness.co.uk/', 'title': 'Carlisle | Border City Fitness & Crossfit | England', 'description': 'Border City Fitness has been changing lives all over Cumbria since we were established in 2000. Originally known as Border city Crossfit, we have recently\xa0...'}, {'humanised_url': 'https://www.instagram.com › bordercityfitness', 'url': 'https://www.facebook.com/BorderCityCrossFit/', 'title': 'Border City CrossFit - Home | Facebook', 'description': 'Border City Fitness Providing a brilliant space to achieve levels of fitness that you thought... Unit 1 Lorne street, CA2 5XW Carlisle, UK.'}, {'humanised_url': 'https://www.instagram.com › bordercityfitness', 'url': 'https://games.crossfit.com/affiliate/4561', 'title': 'Affiliate: Border City CrossFit', 'description': 'A new and growing CrossFit Community in West Cumbria keen for all to compete and feel the excitement, nerves, trials and tribulations of throwing down with\xa0...'}, {'humanised_url': 'https://www.instagram.com › bordercityfitness', 'url': 'https://www.bark.com/en/gb/company/border-city-crossfit/0ZgZ/', 'title': 'Border City CrossFit | Bark Profile and Reviews', 'description': 'Border City CrossFit is a 5-star rated Personal Trainer on Bark, serving Carlisle and surrounding areas.'}, {'humanised_url': 'https://www.instagram.com › bordercityfitness', 'url': 'https://heygyms.co.uk/01348549/Border_City_CrossFit', 'title': 'Border City CrossFit Gym « HEYGYMS.CO.UK', 'description': 'How popular is Border City CrossFit? Show reviews, images & opening hours. 2 reviews of Border City CrossFit: ""I\'ve never enjoyed the gym or felt like I was\xa0...'}, {'humanised_url': 'https://www.instagram.com › bordercityfitness', 'url': 'https://www.zoominfo.com/c/border-city-crossfit/533072489', 'title': 'Border City CrossFit - Overview, News & Competitors - ZoomInfo', 'description': 'View Border City CrossFit (www.bordercityfitness.co.uk) location in Cumbria, United Kingdom , revenue, industry and description. Find related and similar\xa0...'}, {'humanised_url': 'https://www.instagram.com › bordercityfitness', 'url': 'https://www.instagram.com/bordercityfitness/?hl=en', 'title': 'Border City Fitness (@bordercityfitness) • Instagram photos ...', 'description': '-CrossFit -Gymnastics -Strength Training -Olympic lifting -HIIT -Cardio -1-1 PT. goteamup.com/p/23083-border-city-crossfit. 446 posts. 651 followers.'}]"
http://www.crossfitmiltonkeynes.com,,200,http://crossfitmiltonkeynes.com/,,www.crossfitmiltonkeynes.com,4562,CrossFit Milton Keynes,,,CrossFit+Milton+Keynes,https://www.google.com/search?q=CrossFit+Milton+Keynes,"[{'humanised_url': 'https://www.instagram.com › locations › united-kingdom', 'url': 'http://crossfitmiltonkeynes.com/', 'title': 'Crossfit Milton Keynes: Home', 'description': 'CrossFit Milton Keynes delivers the CrossFit programme exactly as it is intended. The stimulus provided are by design, constantly varied, using functional\xa0...'}, {'humanised_url': 'https://www.instagram.com › locations › united-kingdom', 'url': 'https://crossfitchainreaction.com/', 'title': 'CrossFit Chain Reaction | The sport of fitness', 'description': 'CrossFit Chain Reaction based in Milton Keynes offers a strength and conditioning program that delivers a fitness that is by design, broad, general,\xa0...'}, {'humanised_url': 'https://www.instagram.com › locations › united-kingdom', 'url': 'https://www.facebook.com/CrossFitMiltonKeynes/', 'title': 'CrossFit Milton Keynes - Home | Facebook', 'description': 'CrossFit Milton Keynes is a Strength and Conditioning facility affiliated to CrossFit. We Train Functional Movements, combined of Weightlifting,\xa0...'}, {'humanised_url': 'https://www.instagram.com › locations › united-kingdom', 'url': 'https://www.fiercegym.co.uk/functional/', 'title': 'CrossFit, HIIT, circuit training | Fierce Gym Milton Keynes', 'description': 'CrossFit, HIIT, circuit training or something new, we have a huge range of equipment here at Fierce to satisfy your fitness thirst.'}, {'humanised_url': 'https://www.instagram.com › locations › united-kingdom', 'url': 'https://games.crossfit.com/affiliate/4562', 'title': 'Affiliate: CrossFit Milton Keynes', 'description': 'CrossFit Milton Keynes ; Location. Howard Way Milton Keynes, Buckinghamshire, MK 16 9PY ; Phone. 07743 720034 ; Website. www.crossfitmiltonkeynes.com.'}, {'humanised_url': 'https://www.instagram.com › locations › united-kingdom', 'url': 'https://f45training.co.uk/miltonkeynescentral/home', 'title': 'F45 Training Milton Keynes Central | Sign Up Today', 'description': 'Looking for gyms in F45 Milton Keynes Central? F45 Training Milton Keynes Central has got your fitness needs covered with a range of cardio, resistance,\xa0...'}, {'humanised_url': 'https://www.instagram.com › locations › united-kingdom', 'url': 'http://www.m1j14.com/', 'title': 'M1J14 Academy: Home', 'description': 'WELCOME TO M1J14 ACADEMY. CROSSFIT, BRAZILIAN JIU JITSU, CAPOEIRA AND FITNESS TRAINING. ALL UNDER ONE ROOF! Be prepared to work hard, have fun\xa0...'}, {'humanised_url': 'https://www.instagram.com › locations › united-kingdom', 'url': 'https://www.instagram.com/explore/locations/409567643/united-kingdom/milton-keynes/crossfit-milton-keynes/', 'title': 'CrossFit Milton Keynes on Instagram • Photos and Videos', 'description': ""99 Posts - See Instagram photos and videos taken at 'CrossFit Milton Keynes'""}]"
http://www.crossfitammo.com,,200,https://crossfitammo.com/,,www.crossfitammo.com,4563,CrossFit Ammo,,,CrossFit+Ammo,https://www.google.com/search?q=CrossFit+Ammo,"[{'humanised_url': 'https://www.wodconnect.com › crossfit-ammo', 'url': 'https://crossfitammo.com/', 'title': 'CrossFit Ammo: Home', 'description': '24-Jan-2022 — CrossFit Ammo provides a strength, conditioning, and wellness program conducted in a supportive community of peers. We believe that CrossFit\xa0...'}, {'humanised_url': 'https://www.wodconnect.com › crossfit-ammo', 'url': 'https://www.facebook.com/CrossFitAmmo', 'title': 'CrossFit Ammo | Facebook', 'description': 'CrossFit Ammo, Allen, Texas. 1433 likes · 6 talking about this · 7992 were here. CrossFit Ammo provides a strength, conditioning, and wellness program...'}, {'humanised_url': 'https://www.wodconnect.com › crossfit-ammo', 'url': 'https://www.instagram.com/crossfitammo/?hl=en', 'title': 'CrossFit Ammo (@crossfitammo) • Instagram photos and videos', 'description': ""CrossFit Ammo. Gym/Physical Fitness Center. Arming You For Life Click here  for a FREE consultation! linktr.ee/crossfitammo. Class Vibes's profile picture.""}, {'humanised_url': 'https://www.wodconnect.com › crossfit-ammo', 'url': 'https://games.crossfit.com/affiliate/4563', 'title': 'Affiliate: CrossFit Ammo', 'description': 'CrossFit Ammo. United States. Location. 1210 E Main St #170. Allen, TX, 75002. Phone. 8172052790. Bio. www.crossfitammo.com. 2022 Season Overview.'}, {'humanised_url': 'https://www.wodconnect.com › crossfit-ammo', 'url': 'https://www.helpmecovid.com/us/6889434_crossfit-ammo', 'title': 'CrossFit Ammo (Gym) - Collin County, Texas - Helpmecovid', 'description': 'CrossFit Ammo (Gym) is located in Collin County, Texas, United States. Address of CrossFit Ammo is 1210 E Main St #170, Allen, TX 75002, USA.'}, {'humanised_url': 'https://www.wodconnect.com › crossfit-ammo', 'url': 'https://www.indiamart.com/proddetail/escape-fitness-ammo-box-crossfit-equipment-22076042862.html', 'title': 'Escape Fitness Ammo Box Crossfit Equipment, For Gym', 'description': 'Life Fitness India - Offering Escape Fitness Ammo Box Crossfit Equipment, For Gym at Rs 121000/piece in Chennai, Tamil Nadu. Read about company.'}, {'humanised_url': 'https://www.wodconnect.com › crossfit-ammo', 'url': 'https://www.yelp.com/biz/crossfit-ammo-allen', 'title': 'CROSSFIT AMMO - 24 Photos - 1210 E Main St, Allen, TX ...', 'description': None}, {'humanised_url': 'https://www.wodconnect.com › crossfit-ammo', 'url': 'https://www.zoominfo.com/c/crossfit-ammo/411459069', 'title': 'CrossFit Ammo - Overview, News & Competitors | ZoomInfo.com', 'description': 'View CrossFit Ammo (www.crossfitammo.com) location in Texas, United States , revenue, industry and description. Find related and similar companies as well\xa0...'}, {'humanised_url': 'https://www.wodconnect.com › crossfit-ammo', 'url': 'https://www.wodconnect.com/crossfit-ammo', 'title': 'Crossfit Ammo | WODconnect', 'description': 'WODconnect page for Crossfit Ammo - track your results and progress, see your friends results. ... Crossfit Ammo. http://www.crossfitammo.com/.'}]"
http://www.odessacrossfit.com,,200,https://odessafit.com/,,www.odessacrossfit.com,4566,Odessa CrossFit,,,Odessa+CrossFit,https://www.google.com/search?q=Odessa+CrossFit,"[{'humanised_url': 'https://southernboomcrossfit.com', 'url': 'https://odessafit.com/', 'title': 'OdessaFit', 'description': 'Whether your goal is to get stronger, lose weight, look better, get moving or spend time with friends, Odessa CrossFit will deliver the results.'}, {'humanised_url': 'https://southernboomcrossfit.com', 'url': 'https://games.crossfit.com/affiliate/4566', 'title': 'Affiliate: Odessa CrossFit', 'description': 'Odessa CrossFit. United States. Location. 6130 E. 56th Street Odessa, TX, 79762. Phone. 4323620290. Website. odessacrossfit.com · 2022 Season Overview.'}, {'humanised_url': 'https://southernboomcrossfit.com', 'url': 'https://www.facebook.com/Crossfit432/', 'title': 'Crossfit 432 - Home | Facebook', 'description': '105 s grant, Odessa, TX 79761. Get Directions. 2,627 people checked in here. http://www.crossfit432.com/. (432) 770-1192. Local Business. Price Range · $.'}, {'humanised_url': 'https://southernboomcrossfit.com', 'url': 'https://mobile.twitter.com/odessacrossfit', 'title': 'Odessa CrossFit (@OdessaCrossFit) / Twitter', 'description': 'The official Twitter of Odessa CrossFit. ... @OdessaCrossFit. The official Twitter of Odessa CrossFit. Odessa, TX odessacrossfit.com Joined May 2012.'}, {'humanised_url': 'https://southernboomcrossfit.com', 'url': 'https://trainharderinc.com/', 'title': 'Train Harder CrossFit – Top Rated Fitness Gym In Odessa ...', 'description': ""Welcome to Train Harder CrossFit in Odessa, FL – Florida's original Strength & Conditioning gym and premier CrossFit Training Facility. Our Gym is...""}, {'humanised_url': 'https://southernboomcrossfit.com', 'url': 'https://www.yelp.com/search?find_desc=crossfit+gyms&find_loc=Odessa%2C+TX', 'title': 'Top 10 Best Crossfit Gyms in Odessa, TX - April 2022 - Yelp', 'description': 'Best crossfit gyms in Odessa, TX ; OdessaFit. 3.2 mi ; Flex 24 Fitness. 1.6 mi ; Crossfit 432. 2.2 mi ; Orangetheory Fitness Odessa. 2.8 mi ; MCH Mission Fitness.'}, {'humanised_url': 'https://southernboomcrossfit.com', 'url': 'https://southernboomcrossfit.com/', 'title': 'Southern Boom CrossFit | Gym in Odessa / Citrus Park, Florida', 'description': 'Southern Boom CrossFit is a box located in Odessa / Citrus Park Florida providing functional & adaptable fitness training to a wide range of athletes.'}]"
http://www.penningtoncrossfit.com,0.0,200,http://www.penningtoncrossfit.com,,www.penningtoncrossfit.com,4571,Pennington CrossFit,,,Pennington+CrossFit,https://www.google.com/search?q=Pennington+CrossFit,"[{'humanised_url': 'https://unboxguide.com › United States › Pennington', 'url': 'http://penningtoncrossfit.com/', 'title': 'Pennington Crossfit', 'description': 'Free Teaser classes every Saturday. Call 609-647-6963. Fitness. Strength. Community.'}, {'humanised_url': 'https://unboxguide.com › United States › Pennington', 'url': 'https://www.instagram.com/penningtoncrossfit/?hl=en', 'title': 'Pennington CrossFit (@penningtoncrossfit) • Instagram photos ...', 'description': ""55 Route 31 South • Pennington, NJ 08534 • 609-647-6963 info@penningtoncrossfit.com. penningtoncrossfit.com. Schedule's profile picture. Schedule.""}, {'humanised_url': 'https://unboxguide.com › United States › Pennington', 'url': 'https://www.facebook.com/PenningtonCrossFit/', 'title': 'Pennington CrossFit - Home | Facebook', 'description': 'Strength, Fitness and Community. Constantly varied functional movements done at high intensity in... 55 Route 31 S, Bldg B, Pennington, NJ 08534.'}, {'humanised_url': 'https://unboxguide.com › United States › Pennington', 'url': 'https://www.yelp.com/biz/pennington-crossfit-pennington', 'title': 'PENNINGTON CROSSFIT - 12 Photos - Trainers - Yelp', 'description': None}, {'humanised_url': 'https://unboxguide.com › United States › Pennington', 'url': 'https://www.mindbodyonline.com/explore/locations/pennington-crossfit', 'title': 'Pennington Crossfit in Pennington, NJ, US | Mindbody', 'description': 'Pennington Crossfit. 55 Route 31, Pennington, NJ 08534 · (609) 847-7560.'}, {'humanised_url': 'https://unboxguide.com › United States › Pennington', 'url': 'https://www.helpmecovid.com/us/5193466_pennington-crossfit', 'title': 'Pennington CrossFit (Gym) - Mercer County, New Jersey', 'description': 'Pennington CrossFit (Gym) is located in Mercer County, New Jersey, United States. Address of Pennington CrossFit is 55 NJ-31, Pennington, NJ 08534, USA.'}, {'humanised_url': 'https://unboxguide.com › United States › Pennington', 'url': 'https://games.crossfit.com/affiliate/4571', 'title': 'Affiliate: Pennington CrossFit', 'description': ""Pennington CrossFit · Pennington CrossFit's Leaderboard · 1(21171)Caitlyn Chione. United States · 2(178959)Gabrielle Benyon. United States · 3(179411)Hilary Biggs.""}, {'humanised_url': 'https://unboxguide.com › United States › Pennington', 'url': 'https://www.wellnessliving.com/crossfit/pennington/pennington_crossfit/about/?id_mode=12', 'title': 'CrossFit Box near me in Pennington, NJ - WellnessLiving', 'description': 'Pennington Crossfit provides best Affiliate Gym services in Pennington, NJ. Please, give us a call at 609-847-7560 or visit our website at http://www.'}, {'humanised_url': 'https://unboxguide.com › United States › Pennington', 'url': 'https://unboxguide.com/united-states/pennington-crossfit/', 'title': 'Pennington CrossFit - Unbox Guide - The Box review site', 'description': ""CrossFit Bohica. Kevin2 weeks ago. This is my first gym and couldn't be happier! The team of coaches set up a great dynamic workout eve.""}]"
